Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
600,Statisticians vs. everybody else,"20 February 2011, 9:51 am",Andrew,"['Miscellaneous Statistics', 'Sociology', 'Zombies']",0,474,7
601,Weather visualization with WeatherSpark,"19 February 2011, 6:47 pm",Aleks Jakulin,"['Miscellaneous Science', 'Statistical graphics']",2,18,0
602,&#8220;The best living writer of thrillers&#8221;,"19 February 2011, 9:02 am",Andrew,['Literature'],0,72,5
603,"What is this, a statistics class or a dentist&#8217;s office??","18 February 2011, 9:49 am",Andrew,['Teaching'],0,116,6
604,"Credentialism, elite employment, and career aspirations","17 February 2011, 9:00 am",Andrew,"['Economics', 'Sociology']",0,1194,3
605,Annals of really really stupid spam,"16 February 2011, 9:47 am",Andrew,"['Public Health', 'Zombies']",0,200,3
606,"With a bit of precognition, you&#8217;d have known I was going to post again on this topic, and with a lot of precognition, you&#8217;d have known I was going to post today","15 February 2011, 12:47 pm",Andrew,"['Miscellaneous Statistics', 'Zombies']",0,851,2
607,What are the trickiest models to fit?,"15 February 2011, 9:54 am",Andrew,"['Bayesian Statistics', 'Statistical computing']",0,95,7
608,Hipmunk,"14 February 2011, 8:41 pm",Andrew,"['Decision Theory', 'Economics']",0,68,6
609,&#8220;The best data visualizations should stand on their own&#8221;? I don&#8217;t think so.,"14 February 2011, 1:06 pm",Andrew,['Statistical graphics'],0,182,7
610,Desecration of valuable real estate,"14 February 2011, 9:39 am",Andrew,['Statistical graphics'],0,107,3
611,A departmental wiki page?,"13 February 2011, 9:46 am",Andrew,['Miscellaneous Statistics'],0,241,1
612,Get the Data,"12 February 2011, 8:57 pm",Aleks Jakulin,['Miscellaneous Statistics'],1,207,6
613,Software request,"12 February 2011, 9:06 am",Andrew,['Statistical computing'],0,63,1
614,Calibration in chess,"11 February 2011, 9:21 am",Andrew,['Decision Theory'],0,23,4
615,English-to-English translation,"10 February 2011, 11:41 am",Andrew,['Literature'],0,262,1
616,"Dennis the dentist, debunked?","9 February 2011, 5:03 pm",Andrew,['Sociology'],1,146,4
617,"The boxer, the wrestler, and the coin flip, again","9 February 2011, 9:52 am",Andrew,['Bayesian Statistics'],0,603,3
618,"Different attitudes about parenting, possibly deriving from different attitudes about self","8 February 2011, 9:15 am",Andrew,"['Literature', 'Political Science']",0,1554,2
619,Evaluating predictions of political events,"7 February 2011, 11:37 am",Andrew,"['Decision Theory', 'Political Science']",0,481,4
620,Statistician cracks Toronto lottery,"6 February 2011, 9:21 pm",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",0,456,5
621,"Poverty, educational performance &#8211; and can be done about it","6 February 2011, 6:50 pm",Aleks Jakulin,"['Causal Inference', 'Sociology']",1,881,1
622,Bidding for the kickoff,"6 February 2011, 4:34 pm",Andrew,"['Decision Theory', 'Sports']",0,362,1
623,Education and Poverty,"6 February 2011, 9:01 am",Andrew,"['Political Science', 'Teaching']",0,206,2
624,Call for book proposals,"5 February 2011, 11:44 pm",Andrew,['Miscellaneous Science'],0,206,8
625,Fattening of the world and good use of the alpha channel,"5 February 2011, 12:05 pm",Aleks Jakulin,"['Public Health', 'Statistical graphics']",1,54,2
626,"Handy Matrix Cheat Sheet, with Gradients","4 February 2011, 2:27 pm",Bob Carpenter,"['Bayesian Statistics', 'Statistical computing']",0,339,1
627,An addition to the model-makers&#8217; oath,"4 February 2011, 10:54 am",Andrew,['Miscellaneous Statistics'],0,102,2
628,Patterns,"4 February 2011, 9:37 am",Andrew,"['Art', 'Multilevel Modeling', 'Political Science']",0,207,0
629,Model Makers&#8217; Hippocratic Oath,"3 February 2011, 11:59 am",Aleks Jakulin,['Miscellaneous Statistics'],0,131,1
630,is it possible to &#8220;overstratify&#8221; when assigning a treatment in a randomized control trial?,"3 February 2011, 9:44 am",Andrew,['Miscellaneous Statistics'],0,416,0
631,An IV won&#8217;t save your life if the line is tangled,"2 February 2011, 9:53 am",Andrew,['Causal Inference'],0,257,9
632,"Obama and Reagan, sitting in a tree, etc.","2 February 2011, 9:03 am",Andrew,['Political Science'],1,478,2
633,"&#8220;Roughly 90% of the increase in . . .&#8221; Hey, wait a minute!","1 February 2011, 1:06 pm",Andrew,"['Economics', 'Miscellaneous Statistics', 'Zombies']",0,383,1
634,What goes around . . .,"1 February 2011, 9:45 am",Andrew,['Statistical computing'],0,206,0
635,Infovis vs. statistical graphics: My talk tomorrow (Tues) 1pm at Columbia,"31 January 2011, 4:57 pm",Andrew,['Statistical graphics'],0,50,3
636,Using sample size in the prior distribution,"31 January 2011, 9:54 am",Andrew,['Bayesian Statistics'],0,337,0
637,New innovations in spam,"30 January 2011, 9:48 am",Andrew,['Zombies'],0,170,9
638,Splitting the data,"29 January 2011, 9:00 am",Andrew,['Miscellaneous Statistics'],0,290,5
639,Homework and treatment levels,"28 January 2011, 11:54 am",Andrew,"['Decision Theory', 'Economics']",0,243,1
640,NYT shills for personal DNA tests,"28 January 2011, 9:40 am",Andrew,"['Public Health', 'Zombies']",0,74,4
641,"Why can&#8217;t I be more like Bill James, or, The use of default and default-like models","27 January 2011, 9:34 am",Andrew,['Sports'],0,766,1
642,"Lies, Damn Lies&#8230;that&#8217;s pretty much it.","26 January 2011, 1:39 pm",Phil,['Political Science'],1,103,3
643,"Teaching evaluations, instructor effectiveness, the Journal of Political Economy, and the Holy Roman Empire","26 January 2011, 9:09 am",Andrew,"['Causal Inference', 'Economics', 'Political Science', 'Teaching']",0,464,4
644,Postdoc Position #2: Hierarchical Modeling and Statistical Graphics,"25 January 2011, 1:00 pm",Andrew,"['Bayesian Statistics', 'Decision Theory', 'Economics', 'Statistical computing', 'Statistical graphics']",0,308,3
645,"Postdoc Position #1: Missing-Data Imputation, Diagnostics, and Applications","25 January 2011, 9:00 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling', 'Statistical computing', 'Statistical graphics']",0,240,0
646,Bleg: Automatic Differentiation for Log Prob Gradients?,"24 January 2011, 7:06 pm",Bob Carpenter,"['Multilevel Modeling', 'Statistical computing']",0,728,3
647,Bayes at the end,"24 January 2011, 3:01 pm",Andrew,"['Bayesian Statistics', 'Teaching']",0,180,2
648,Trends in partisanship by state,"24 January 2011, 1:14 pm",Andrew,"['Political Science', 'Statistical graphics']",1,276,2
649,My Wall Street Journal story,"23 January 2011, 4:21 pm",Andrew,['Zombies'],0,887,1
650,The scalarization of America,"23 January 2011, 9:28 am",Andrew,['Miscellaneous Science'],0,48,1
651,Third-party Dream Ticket,"22 January 2011, 4:56 pm",Andrew,['Political Science'],1,24,3
652,MS-Bayes?,"22 January 2011, 9:00 am",Andrew,['Statistical computing'],0,141,6
653,Elevator shame is a two-way street,"21 January 2011, 3:06 pm",Andrew,['Decision Theory'],0,54,6
654,&#8220;City Opens Inquiry on Grading Practices at a Top-Scoring Bronx School&#8221;,"21 January 2011, 11:30 am",Andrew,['Teaching'],0,191,2
655,"Yes, it can be rational to vote. Yes, your vote could determine the outcome of the election. Maybe if 90% of well-educated, older white people do something, we shouldn&#8217;t be so quick to dismiss it as &#8220;irrational.&#8221; Etc.","20 January 2011, 11:30 am",Andrew,"['Decision Theory', 'Political Science', 'Zombies']",0,1048,3
656,Cars vs. trucks,"20 January 2011, 9:22 am",Andrew,['Causal Inference'],0,508,0
657,&#8220;If it saves the life of a single child&#8230;&#8221; and other nonsense,"19 January 2011, 11:56 am",Phil,"['Political Science', 'Public Health']",0,549,1
658,Thiel update,"19 January 2011, 11:32 am",Andrew,"['Decision Theory', 'Economics', 'Zombies']",0,278,1
659,Data exploration and multiple comparisons,"19 January 2011, 9:42 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,208,3
660,Spam is out of control,"18 January 2011, 3:33 pm",Andrew,['Economics'],0,24,8
661,Problems with Haiti elections?,"18 January 2011, 8:58 am",Andrew,['Political Science'],0,350,0
662,R Advertised,"17 January 2011, 7:53 pm",Aleks Jakulin,['Zombies'],1,7,4
663,"&#8220;the Tea Party&#8217;s ire, directed at Democrats and Republicans alike&#8221;","17 January 2011, 9:22 am",Andrew,['Political Science'],0,456,1
664,Update on the generalized method of moments,"16 January 2011, 9:27 am",Andrew,['Bayesian Statistics'],0,99,0
665,Regression discontinuity designs: looking for the keys under the lamppost?,"15 January 2011, 9:06 am",Andrew,"['Causal Inference', 'Economics', 'Political Science']",0,771,0
666,Bayes in China update,"14 January 2011, 8:57 pm",Andrew,"['Bayesian Statistics', 'Literature', 'Multilevel Modeling', 'Political Science']",0,317,1
667,A new idea for a science core course based entirely on computer simulation,"14 January 2011, 9:15 am",Andrew,"['Miscellaneous Science', 'Teaching']",0,529,2
668,News coverage of statistical issues&#8230;how did I do?,"13 January 2011, 7:02 pm",Phil,['Teaching'],0,375,3
669,The Road to a B,"13 January 2011, 9:21 am",Andrew,['Teaching'],0,333,1
670,&#8220;Tied for Warmest Year On Record&#8221;,"12 January 2011, 4:43 pm",Phil,[],0,257,4
671,Picking pennies in front of a steamroller: A parable comes to life,"12 January 2011, 9:14 am",Andrew,"['Decision Theory', 'Economics']",0,376,8
672,One more time on that ESP study: The problem of overestimates and the shrinkage solution,"11 January 2011, 7:19 am",Andrew,"['Bayesian Statistics', 'Sociology', 'Zombies']",0,1248,1
673,"I guess they noticed that if you take the first word on every seventeenth page, it spells out &#8220;Death to the Shah&#8221;","10 January 2011, 9:28 am",Andrew,"['Multilevel Modeling', 'Political Science', 'Zombies']",0,243,6
674,"Chartjunk, but in a good cause!","9 January 2011, 9:11 am",Andrew,['Statistical graphics'],1,62,2
675,More evidence of growing nationalization of congressional elections,"8 January 2011, 9:12 am",Andrew,['Political Science'],0,565,6
676,"Small world: MIT, asymptotic behavior of differential-difference equations, Susan Assmann, subgroup analysis, multilevel modeling","7 January 2011, 9:26 am",Andrew,"['Miscellaneous Statistics', 'Multilevel Modeling', 'Sociology']",0,734,2
677,That silly ESP paper and some silliness in a rebuttal as well,"6 January 2011, 8:52 am",Andrew,"['Bayesian Statistics', 'Zombies']",0,964,2
678,"For those of you in the U.K., also an amusing paradox involving the infamous hookah story","5 January 2011, 11:42 pm",Andrew,"['Literature', 'Miscellaneous Statistics']",0,458,8
679,Wacky interview questions: An exploration into the nature of evidence on the internet,"5 January 2011, 8:51 am",Andrew,['Teaching'],0,1060,1
680,A new R package for fititng multilevel models,"4 January 2011, 6:31 pm",Andrew,"['Multilevel Modeling', 'Statistical computing']",0,157,7
681,Clarity on my email policy,"4 January 2011, 4:54 pm",Andrew,['Zombies'],0,15,5
682,"Cash in, cash out graph","4 January 2011, 9:13 am",Andrew,['Statistical graphics'],0,243,7
683,Bribing statistics,"3 January 2011, 10:43 am",Aleks Jakulin,['Political Science'],1,137,0
684,5 books,"3 January 2011, 9:24 am",Andrew,['Literature'],0,763,2
685,Hipmunk update,"2 January 2011, 11:09 pm",Andrew,"['Economics', 'Statistical graphics']",0,167,2
686,Theoretical vs applied statistics,"2 January 2011, 9:52 am",Andrew,['Miscellaneous Statistics'],0,227,2
687,Tukey&#8217;s philosophy,"1 January 2011, 7:08 pm",Andrew,"['Miscellaneous Statistics', 'Statistical graphics']",0,451,1
688,Obituaries in 2010,"31 December 2010, 11:59 pm",Andrew,['Miscellaneous Statistics'],0,19,4
689,&#8220;Threshold earners&#8221; and economic inequality,"31 December 2010, 12:24 pm",Andrew,['Economics'],0,1226,3
690,Type S error rates for classical and Bayesian single and multiple comparison procedures,"31 December 2010, 9:52 am",Andrew,"['Bayesian Statistics', 'Decision Theory']",0,40,2
691,That puzzle-solving feeling,"30 December 2010, 9:44 am",Andrew,"['Statistical graphics', 'Teaching']",0,471,6
692,Don&#8217;t try this at home,"29 December 2010, 5:03 pm",Andrew,['Art'],1,48,7
693,Brain Structure and the Big Five,"29 December 2010, 9:10 am",Andrew,['Miscellaneous Science'],0,682,8
694,Brow inflation,"28 December 2010, 11:20 am",Andrew,"['Art', 'Literature']",0,440,1
695,Alfred Kahn,"27 December 2010, 10:43 pm",Andrew,['Economics'],0,547,1
696,Graph of the year,"27 December 2010, 10:52 am",Andrew,['Statistical graphics'],1,400,2
697,Age and happiness: The pattern isn&#8217;t as clear as you might think,"26 December 2010, 8:52 am",Andrew,"['Economics', 'Miscellaneous Science', 'Miscellaneous Statistics', 'Zombies']",2,1264,1
698,Unlogging,"25 December 2010, 9:42 pm",Andrew,['Miscellaneous Science'],0,132,0
699,"Foreign language skills as an intrinsic good; also, beware the tyranny of measurement","24 December 2010, 9:17 am",Andrew,"['Economics', 'Teaching']",0,470,1
700,Capitalism as a form of voluntarism,"23 December 2010, 11:41 am",Andrew,['Economics'],0,359,0
701,"Science, ideology, and human origins","23 December 2010, 9:03 am",Andrew,"['Miscellaneous Science', 'Sociology']",0,584,7
702,The Jumpstart financial literacy survey and the different purposes of tests,"22 December 2010, 9:17 am",Andrew,"['Economics', 'Teaching']",1,824,1
703,"Instead of &#8220;confidence interval,&#8221; let&#8217;s say &#8220;uncertainty interval&#8221;","21 December 2010, 9:22 am",Andrew,"['Bayesian Statistics', 'Literature', 'Miscellaneous Statistics']",0,147,1
704,WWJD? U can find out!,"20 December 2010, 9:47 pm",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics', 'Multilevel Modeling']",0,109,0
705,More on why &#8220;all politics is local&#8221; is an outdated slogan,"20 December 2010, 8:08 pm",Andrew,['Political Science'],0,438,2
706,Costless false beliefs,"20 December 2010, 9:12 am",Andrew,"['Decision Theory', 'Sociology', 'Teaching']",1,417,2
707,Google&#8217;s word count statistics viewer,"19 December 2010, 4:26 pm",Aleks Jakulin,['Bayesian Statistics'],1,25,0
708,All politics are local &#8212; not,"19 December 2010, 9:31 am",Andrew,['Political Science'],0,114,0
709,The kind of frustration we could all use more of,"18 December 2010, 9:38 am",Andrew,"['Economics', 'Sports']",0,60,5
710,Attractive models (and data) wanted for statistical art show.,"17 December 2010, 1:35 pm",keithor,['Art'],0,96,6
711,Why a bonobo won&#8217;t play poker with you,"17 December 2010, 12:42 pm",Aleks Jakulin,"['Economics', 'Miscellaneous Science']",1,174,0
712,So-called fixed and random effects,"17 December 2010, 9:02 am",Andrew,['Multilevel Modeling'],0,294,7
713,"&#8220;For individuals with wine training, however, we find indications of a positive relationship between price and enjoyment&#8221;","16 December 2010, 5:34 pm",Bob Carpenter,"['Economics', 'Sociology']",0,284,5
714,2500 people living in a park in Chicago?,"16 December 2010, 9:03 am",Andrew,"['Political Science', 'Statistical graphics']",0,144,1
715,Weakly informative priors and imprecise probabilities,"15 December 2010, 9:46 am",Andrew,['Bayesian Statistics'],0,248,0
716,Do we need an integrated Bayesian/likelihood inference?,"14 December 2010, 11:14 am",Andrew,['Bayesian Statistics'],0,35,3
717,&#8220;The truth wears off: Is there something wrong with the scientific method?&#8221;,"13 December 2010, 7:04 pm",Andrew,"['Decision Theory', 'Miscellaneous Statistics', 'Public Health']",0,239,1
718,$3M health care prediction challenge,"13 December 2010, 9:15 am",Andrew,"['Economics', 'Public Health']",0,249,1
719,Finite-population standard deviation in a hierarchical model,"12 December 2010, 9:00 am",Andrew,['Multilevel Modeling'],0,351,2
720,Compare p-values from privately funded medical trials to those in publicly funded research?,"11 December 2010, 9:16 am",Andrew,"['Decision Theory', 'Economics', 'Miscellaneous Statistics', 'Public Health']",0,138,4
721,"Who&#8217;s holding the pen?, The split screen, and other ideas for one-on-one instruction","10 December 2010, 9:20 am",Andrew,['Teaching'],0,579,1
722,Statistics gifts?,"9 December 2010, 6:24 pm",Andrew,['Miscellaneous Statistics'],0,41,2
723,Solve mazes by starting at the exit,"9 December 2010, 9:13 am",Andrew,['Sports'],0,169,3
724,&#8220;&#8216;Why work?&#8217;&#8221;,"9 December 2010, 9:02 am",Andrew,"['Economics', 'Zombies']",0,447,3
725,Blogging: Is it &#8220;fair use&#8221;?,"8 December 2010, 11:26 am",Andrew,['Literature'],0,737,1
726,"The red-state, blue-state war is happening in the upper half of the income distribution","7 December 2010, 10:07 pm",Andrew,"['Political Science', 'Zombies']",2,182,9
