postnum	tweets	likes	bin_tweet	bin_like	diff_tweets_likes	prop_tweet	prop_like	comments	title	date	graphics	length	videos	gradelevel	johnsides	henryfarrell	joshuatucker	larrybartels	andrewrudalevige	andrewgelman	jamesfearon	erikvoeten	sarahbinder	ericachenoweth	danhopkins	nolanmccarty	gregorykoger	jonathanrobinson	vanessawilliamson	jasonlyall	hansnoel	suzannemettler	paul	laynamosley	catiebailard	presidency	potpourri	environmentalpolitics	war	comparativepolitics	publicopinion	blogs	politicalscienceandjournalism	campaignsandelections	politicaleconomy	legislativepolitics	graphiti	politicalparties	law	experimentalanalysis	othersocialscience	policy	media	foreignpolicy	internationalrelations	internationalsecurity	methodology	electoralfraud	institutions	frivolity	tedmccaggcartoons	academia	electionreports	immigration	judicial	itandpolitics	data	violence	politicseverywhere	bureaucracy	obituary	sports	politicalscience	protest	housekeeping	senateprocedure	newsletters	healthcare	politicalsciencenews	education	science	musicandotherpopularculture	transitions	politicaltheory	thisweekinpoliticalscience	generalpolitics	interestgroups	methepeople	valid	tweetLike	logtweetlike	has_graphics	smoothtweet	smoothlike	smoothtweetlike	logsmoothtweetlike	loglength	tweetrating	tweetsandlikes	nographicslikes
721	8	6	1	0	2	.5714286	.4285714	2	"ù"	"6/20/2011"	0	135	0	10.12379	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.333333	.1249387	0	9	7	1.285714	.1091445	4.905275	.1091445	1	0
244	9	41	0	1	-32	.18	.82	9	"Republican Presidential Candidate Set to Lose Support Among McCain Voters who Have Died Since 2008"	"11/15/2011"	0	506	0	15.22948	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.2195122	-.6585413	0	10	42	.2380952	-.6232493	6.226537	-.6232493	1	1
390	2	1	1	0	1	.6666667	.3333333	6	"Disagreement"	"9/28/2011"	0	427	0	8.807714	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	.30103	0	3	2	1.5	.1760913	6.056784	.1760913	1	0
726	4	0	1	0	4	1	0	0	"Reforming Lobbying via the JAMES Database"	"6/20/2011"	0	337	0	14.30338	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	5	1	5	.69897	5.820083	.69897	0	0
459	8	11	0	1	-3	.4210526	.5789474	1	"Media Bias, Political Science, and the Tea Party"	"9/12/2011"	0	779	0	14.6993	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.7272727	-.1383027	0	9	12	.75	-.1249387	6.658011	-.1249387	1	1
792	8	0	1	0	8	1	0	5	"Coburn and NSF"	"5/26/2011"	0	184	0	13.69205	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				0	9	1	9	.9542425	5.214936	.9542425	0	0
731	3	0	1	0	3	1	0	1	"Gubernatorial Coattails"	"6/16/2011"	0	271	0	15.99501	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	4	1	4	.60206	5.602119	.60206	0	0
732	13	13	0	1	0	.5	.5	0	"Can the Humanities and Social Sciences enhance National Security?"	"6/16/2011"	0	1371	0	15.10304	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	14	14	1	0	7.223296	0	1	0
136	3	0	1	0	3	1	0	1	"North Korea, East Germany, . . . California"	"12/20/2011"	0	351	0	6.975281	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	4	1	4	.60206	5.860786	.60206	0	0
849	0	0	0	1	0			2	"On that Helicopter in the Bin Laden Raid"	"5/10/2011"	0	460	0	12.44608	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	1	1	1	0	6.131227	0	0	0
761	10	27	0	1	-17	.2702703	.7297297	2	"Who Is the GOP's Most Electable Candidate?"	"6/7/2011"	0	449	0	12.67363	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.3703704	-.4313638	0	11	28	.3928571	-.4057654	6.107023	-.4057654	1	1
41	2	0	1	0	2	1	0	2	"Are the Attacks on Romney's Time at Bain Capital Working?"	"1/21/2012"	0	381	0	10.42396	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	3	1	3	.4771213	5.9428	.4771213	0	0
512	7	4	1	0	3	.6363636	.3636364	1	"Politicians Like Constituents Like Them"	"8/24/2011"	0	605	0	11.36008	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.75	.243038	0	8	5	1.6	.20412	6.405229	.20412	1	0
319	17	13	1	0	4	.5666667	.4333333	0	"Why Now? Micro Transitions and the Arab Uprisings"	"10/24/2011"	0	4962	0	15.39342	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1.307692	.1165056	0	18	14	1.285714	.1091445	8.509564	.1091445	1	0
773	3	0	1	0	3	1	0	4	"The importance of acting in politics"	"6/3/2011"	0	248	0	6.389971	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0				0	4	1	4	.60206	5.513429	.60206	0	0
742	0	0	0	1	0			0	"What to Watch for in Tonight's GOP Debate"	"6/13/2011"	0	123	0	14.44604	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	1	1	1	0	4.812184	0	0	0
596	10	12	0	1	-2	.4545455	.5454546	2	"The debt ceiling deal: What should we have expected?"	"8/2/2011"	0	637	0	11.28576	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.8333333	-.0791813	0	11	13	.8461539	-.0725507	6.456769	-.0725507	1	1
745	1	0	1	0	1	1	0	0	"The American Panel Survey"	"6/12/2011"	0	135	0	9.824512	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	2	1	2	.30103	4.905275	.30103	0	0
278	2	0	1	0	2	1	0	0	"ù"	"11/2/2011"	0	22	0	7.368571	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0				0	3	1	3	.4771213	3.091043	.4771213	0	0
838	1	0	1	0	1	1	0	1	"ù"	"5/12/2011"	0	281	0	9.200021	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0				0	2	1	2	.30103	5.638355	.30103	0	0
813	6	4	1	0	2	.6	.4	1	"Software for Teaching"	"5/20/2011"	0	534	0	7.646254	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	.1760913	0	7	5	1.4	.146128	6.280396	.146128	1	0
2	1	0	1	0	1	1	0	4	"Potpourri"	"2/3/2012"	0	66	0	6.502295	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	2	1	2	.30103	4.189655	.30103	0	0
379	12	10	1	0	2	.5454546	.4545455	5	"Sickening Foreclosures"	"10/3/2011"	0	256	0	11.45547	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1.2	.0791813	0	13	11	1.181818	.0725506	5.545177	.0725506	1	0
148	9	2	1	0	7	.8181818	.1818182	1	"Understanding Post-communism: From the politics of economic reform to the functioning of political economies"	"12/14/2011"	0	873	0	14.52411	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4.5	.6532125	0	10	3	3.333333	.5228787	6.771935	.5228787	1	0
753	3	0	1	0	3	1	0	1	"Whistleblower vs. Leaker?"	"6/9/2011"	0	218	0	9.918757	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	4	1	4	.60206	5.384495	.60206	0	0
755	2	0	1	0	2	1	0	0	"France's Comparative Advantage: Neo-Liberalism"	"6/8/2011"	0	378	0	12.65089	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	3	1	3	.4771213	5.934894	.4771213	0	0
795	3	1	1	0	2	.75	.25	1	"Announcing Our Occasional Contributors"	"5/26/2011"	0	381	0	8.609976	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	.4771213	0	4	2	2	.30103	5.9428	.30103	1	0
181	20	14	1	0	6	.5882353	.4117647	5	"Annals of Interesting Peer Review Decisions"	"12/7/2011"	0	368	0	12.56012	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.428571	.154902	0	21	15	1.4	.146128	5.908083	.146128	1	0
647	0	0	0	1	0			0	"The Obama Administration and Judicial Nominations"	"7/18/2011"	0	153	0	13.60961	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	1	1	1	0	5.030438	0	0	0
330	7	3	1	0	4	.7	.3	1	"Change from Within"	"10/19/2011"	0	440	0	9.762751	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.333333	.3679768	0	8	4	2	.30103	6.086775	.30103	1	0
760	1	0	1	0	1	1	0	1	"Roundtable on Martha Nussbaum's Not for Profit: Why Democray Needs the Humanities"	"6/7/2011"	0	119	0	3.709545	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				0	2	1	2	.30103	4.779123	.30103	0	0
555	13	1	1	0	12	.9285714	.0714286	3	"Does blogging help your professional reputation?"	"8/11/2011"	0	395	0	9.60549	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	1.113943	0	14	2	7	.845098	5.978886	.845098	1	0
526	4	0	1	0	4	1	0	0	"Peter Mair has died"	"8/21/2011"	0	116	0	8.979753	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	5	1	5	.69897	4.75359	.69897	0	0
22	6	1	1	0	5	.8571429	.1428571	4	"Does the Length of the Campaign Help or Hurt Incumbents?"	"1/27/2012"	0	211	0	11.61394	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	.7781513	0	7	2	3.5	.544068	5.351858	.544068	1	0
767	1	0	1	0	1	1	0	0	"Serbia and the EU"	"6/6/2011"	0	333	0	13.75296	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	2	1	2	.30103	5.808143	.30103	0	0
334	13	2	1	0	11	.8666667	.1333333	0	"Comparing Post-Communist 1989 and the MENA region in 2011"	"10/18/2011"	0	287	0	13.7099	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6.5	.8129134	0	14	3	4.666667	.6690068	5.659482	.6690068	1	0
606	6	5	1	0	1	.5454546	.4545455	2	"Thoughts on Groseclose book on media bias"	"7/29/2011"	0	2019	0	10.61363	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.2	.0791813	0	7	6	1.166667	.0669468	7.610358	.0669468	1	0
100	32	21	1	0	11	.6037736	.3962264	1	"Is the president playing fair during recess? The Cordray appointment"	"1/4/2012"	0	561	0	13.29326	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.52381	.1829307	0	33	22	1.5	.1760913	6.329721	.1760913	1	0
182	3	1	1	0	2	.75	.25	6	"The Decline of the Postal Service and the Decline of Direct Mail"	"12/6/2011"	0	130	0	9.875336	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	.4771213	0	4	2	2	.30103	4.867535	.30103	1	0
369	14	0	1	0	14	1	0	3	"This Week in Political Science: Divisive Primary Edition"	"10/5/2011"	0	632	0	16.42811	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0				0	15	1	15	1.176091	6.448889	1.176091	0	0
506	8	6	1	0	2	.5714286	.4285714	8	"Libya as a Model"	"8/26/2011"	0	580	0	11.19529	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.333333	.1249387	0	9	7	1.285714	.1091445	6.363028	.1091445	1	0
551	13	15	0	1	-2	.4642857	.5357143	4	"Help reform the Institutional Review Board (IRB) system!"	"8/11/2011"	0	286	0	16.22889	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	.8666667	-.0621479	0	14	16	.875	-.0579919	5.655992	-.0579919	1	1
315	4	0	1	0	4	1	0	5	"The rule is . . . there are no rules"	"10/24/2011"	0	291	0	11.26076	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	5	1	5	.69897	5.673323	.69897	0	0
560	6	2	1	0	4	.75	.25	2	"OMG OBAMA TO DESTROY ROMNEY"	"8/10/2011"	0	569	0	9.733875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	.4771213	0	7	3	2.333333	.3679768	6.343881	.3679768	1	0
781	6	0	1	0	6	1	0	4	"Where Do Political Donations Come From?"	"5/31/2011"	0	543	0	12.85255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	7	1	7	.845098	6.297109	.845098	0	0
5	2	0	1	0	2	1	0	1	"Polisci in the Kansas Media"	"2/3/2012"	0	199	0	12.04817	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	3	1	3	.4771213	5.293305	.4771213	0	0
142	2	2	0	1	0	.5	.5	0	"Christopher Hitchens was a Bayesian"	"12/18/2011"	0	11	0	-2.36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	3	1	0	2.397895	0	1	0
812	1	0	1	0	1	1	0	0	"Q&amp;A on Early Campaign Polls"	"5/20/2011"	0	46	0	5.069167	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	2	1	2	.30103	3.828641	.30103	0	0
201	1	0	1	0	1	1	0	0	"Potpourri"	"12/1/2011"	0	99	0	5.317195	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	2	1	2	.30103	4.59512	.30103	0	0
786	3	2	1	0	1	.6	.4	8	"Could Judicial Elections Be Good For the Law?"	"5/27/2011"	0	87	0	8.78637	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	.1760913	0	4	3	1.333333	.1249387	4.465908	.1249387	1	0
746	3	0	1	0	3	1	0	0	"Turkish Neocons?"	"6/12/2011"	0	286	0	13.49522	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	4	1	4	.60206	5.655992	.60206	0	0
20	11	4	1	0	7	.7333333	.2666667	1	"Meta-analysis, game theory, and incentives to do replicable research"	"1/28/2012"	0	513	0	10.32416	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.75	.4393327	0	12	5	2.4	.3802113	6.240276	.3802113	1	0
336	5	2	1	0	3	.7142857	.2857143	0	"Posted Prices and the Capitol Hill Stalemate Machine"	"10/17/2011"	0	409	0	7.349758	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.5	.39794	0	6	3	2	.30103	6.013715	.30103	1	0
404	7	4	1	0	3	.6363636	.3636364	0	"Putin in 2012: More Expert Analaysis"	"9/27/2011"	0	1219	0	14.53551	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.75	.243038	0	8	5	1.6	.20412	7.105786	.20412	1	0
780	2	0	1	0	2	1	0	2	"Fifth Annual NYU-CESS Experimental Political Science Conference Save the Date"	"6/1/2011"	0	105	0	8.973923	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	3	1	3	.4771213	4.65396	.4771213	0	0
576	0	0	0	1	0			0	"Layna Mosley guestposting"	"8/6/2011"	0	57	0	12.91447	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0				0	1	1	1	0	4.043051	0	0	0
