"","postnum","tweets","likes","bin_tweet","bin_like","diff_tweets_likes","prop_tweet","prop_like","Comments","title","date","Graphics","Length","videos","gradelevel","johnsides","henryfarrell","joshuatucker","larrybartels","andrewrudalevige","andrewgelman","jamesfearon","erikvoeten","sarahbinder","ericachenoweth","danhopkins","nolanmccarty","gregorykoger","jonathanrobinson","vanessawilliamson","jasonlyall","hansnoel","suzannemettler","paul","laynamosley","catiebailard","presidency","potpourri","environmentalpolitics","war","comparativepolitics","publicopinion","blogs","politicalscienceandjournalism","campaignsandelections","politicaleconomy","legislativepolitics","graphiti","politicalparties","law","experimentalanalysis","othersocialscience","policy","media","foreignpolicy","internationalrelations","internationalsecurity","methodology","electoralfraud","institutions","frivolity","tedmccaggcartoons","academia","electionreports","immigration","judicial","itandpolitics","data","violence","politicseverywhere","bureaucracy","obituary","sports","politicalscience","protest","housekeeping","senateprocedure","newsletters","healthcare","politicalsciencenews","education","science","musicandotherpopularculture","transitions","politicaltheory","thisweekinpoliticalscience","generalpolitics","interestgroups","methepeople","valid","tweetLike","logtweetlike","has_graphics","smoothtweet","smoothlike","smoothtweetlike","logsmoothtweetlike","loglength","tweetrating","tweetsandlikes","year","day","month","newdate","weekday","weekdaynum","weekday01","sincelast"
"162",162,12,1,1,0,11,0.923076927661896,0.0769230797886848,5,"Will 2012 Be an Anti-Incumbent Year?","12/10/2011",1,229,0,7.6927661895752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1.07918119430542,1,13,2,6.5,0.812913358211517,5.43372201919556,0.812913358211517,1,"2011","10","12",2011-12-10,"Saturday","6",0,1
"163",163,5,0,1,0,5,1,0,0,"Guide to Today's Russia Coverage at the Monkey Cage","12/9/2011",0,77,0,35.085823059082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,6,1,6,0.778151273727417,4.34380531311035,0.778151273727417,0,"2011","9","12",2011-12-09,"Friday","5",1,0
"164",164,9,0,1,0,9,1,0,0,"Noncompetitve Elections and Information: A Theoretical Perspective on the 2011 Russian Elections","12/9/2011",0,729,0,12.1615400314331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,10,1,10,1,6.59167385101318,1,0,"2011","9","12",2011-12-09,"Friday","5",1,0
"165",165,4,26,0,1,-22,0.133333340287209,0.866666674613953,0,"The Russian Social Contract as an Increasingly Violated Non-Intereference Pact","12/9/2011",0,980,0,12.6950550079346,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15384615957737,-0.812913358211517,0,5,27,0.185185179114342,-0.732393801212311,6.8875527381897,-0.732393801212311,1,"2011","9","12",2011-12-09,"Friday","5",1,0
"166",166,6,0,1,0,6,1,0,0,"The Complexity that is Current Russian Politics","12/9/2011",0,629,0,13.4225358963013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,7,1,7,0.84509801864624,6.44413137435913,0.84509801864624,0,"2011","9","12",2011-12-09,"Friday","5",1,0
"167",167,3,0,1,0,3,1,0,1,"A Resonant Signal: The Russian Parliamentary Elections of December 2011","12/9/2011",0,1394,0,15.480052947998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,4,1,4,0.60206001996994,7.23993253707886,0.60206001996994,0,"2011","9","12",2011-12-09,"Friday","5",1,0
"168",168,0,0,0,1,0,NA,NA,0,"Potpourri","12/9/2011",0,22,0,6.42000007629395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,1,1,0,3.09104251861572,0,0,"2011","9","12",2011-12-09,"Friday","5",1,0
"169",169,1,0,1,0,1,1,0,4,"Everybody hates Jon","12/9/2011",0,68,0,9.11559867858887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,2,1,2,0.30103000998497,4.21950769424438,0.30103000998497,0,"2011","9","12",2011-12-09,"Friday","5",1,0
"170",170,6,0,1,0,6,1,0,0,"Voter decision making with third party candidates","12/9/2011",0,268,0,8.5664701461792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,7,1,7,0.84509801864624,5.59098720550537,0.84509801864624,0,"2011","9","12",2011-12-09,"Friday","5",1,0
"171",171,9,0,1,0,9,1,0,0,"Ryancare and the Tea Party","12/9/2011",0,430,0,11.5592479705811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,10,1,10,1,6.06378507614136,1,0,"2011","9","12",2011-12-09,"Friday","5",1,0
"172",172,2,9,0,1,-7,0.181818187236786,0.818181812763214,0,"The Beginning of the End of the Putin Regime as We have Known It","12/9/2011",0,1221,0,11.2795000076294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.222222223877907,-0.653212487697601,0,3,10,0.300000011920929,-0.522878706455231,7.10742568969727,-0.522878706455231,1,"2011","9","12",2011-12-09,"Friday","5",1,0
"173",173,4,0,1,0,4,1,0,6,"Googling Ron Paul in Iowa","12/9/2011",1,232,0,6.96577787399292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,5,1,5,0.698970019817352,5.44673728942871,0.698970019817352,0,"2011","9","12",2011-12-09,"Friday","5",1,1
"174",174,2,1,1,0,1,0.666666686534882,0.333333343267441,3,"2011 Croatian Parliamentary Elections Report","12/8/2011",0,606,0,18.2562999725342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.30103000998497,0,3,2,1.5,0.176091253757477,6.40687990188599,0.176091253757477,1,"2011","8","12",2011-12-08,"Thursday","4",1,0
"175",175,9,6,1,0,3,0.600000023841858,0.400000005960464,2,"More Hype about Political Independents","12/8/2011",1,460,0,10.2353916168213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0.176091253757477,1,10,7,1.42857146263123,0.154901966452599,6.13122653961182,0.154901966452599,1,"2011","8","12",2011-12-08,"Thursday","4",1,0
"176",176,3,0,1,0,3,1,0,0,"Graphiti: Declining GOP Enthusiasm Advantage","12/8/2011",1,67,0,10.8223533630371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,4,1,4,0.60206001996994,4.20469284057617,0.60206001996994,0,"2011","8","12",2011-12-08,"Thursday","4",1,1
"177",177,2,10,0,1,-8,0.16666667163372,0.833333313465118,1,"ù*","12/7/2011",0,441,0,10.3718929290771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.200000002980232,-0.698970019817352,0,3,11,0.272727280855179,-0.56427139043808,6.08904504776001,-0.56427139043808,1,"2011","7","12",2011-12-07,"Wednesday","3",1,0
"178",178,5,16,0,1,-11,0.238095238804817,0.761904776096344,0,"Political Scientist Ryan Gosling","12/7/2011",1,30,0,2.77583336830139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.3125,-0.505149960517883,1,6,17,0.352941185235977,-0.452297657728195,3.40119743347168,-0.452297657728195,1,"2011","7","12",2011-12-07,"Wednesday","3",1,0
"179",179,4,6,0,1,-2,0.400000005960464,0.600000023841858,0,"Belgium Has a Federal Government","12/7/2011",0,26,0,2.24933338165283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666686534882,-0.176091238856316,0,5,7,0.714285731315613,-0.14612802863121,3.25809645652771,-0.14612802863121,1,"2011","7","12",2011-12-07,"Wednesday","3",1,0
"180",180,4,4,0,1,0,0.5,0.5,0,"Egypt: Muslim Brotherhood's Seat Bonuses Confirmed","12/7/2011",1,398,0,9.46167755126953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,5,1,0,5.98645210266113,0,1,"2011","7","12",2011-12-07,"Wednesday","3",1,0
"181",181,20,14,1,0,6,0.588235318660736,0.411764711141586,5,"Annals of Interesting Peer Review Decisions","12/7/2011",0,368,0,12.5601224899292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.42857146263123,0.154901966452599,0,21,15,1.39999997615814,0.14612802863121,5.90808296203613,0.14612802863121,1,"2011","7","12",2011-12-07,"Wednesday","3",1,1
"182",182,3,1,1,0,2,0.75,0.25,6,"The Decline of the Postal Service and the Decline of Direct Mail","12/6/2011",0,130,0,9.87533569335938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.477121263742447,0,4,2,2,0.30103000998497,4.86753463745117,0.30103000998497,1,"2011","6","12",2011-12-06,"Tuesday","2",1,0
"183",183,20,10,1,0,10,0.666666686534882,0.333333343267441,5,"Keep the Facts Straight: Congressional Portfolios do *not* Outperform the Market","12/6/2011",0,529,0,14.7000799179077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.30103000998497,0,21,11,1.90909087657928,0.280826598405838,6.27098846435547,0.280826598405838,1,"2011","6","12",2011-12-06,"Tuesday","2",1,0
"184",184,14,26,0,1,-12,0.349999994039536,0.649999976158142,0,"A First Look at Egypt's Election","12/6/2011",2,961,0,12.785795211792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.538461565971375,-0.268845289945602,1,15,27,0.555555582046509,-0.255272477865219,6.86797428131104,-0.255272477865219,1,"2011","6","12",2011-12-06,"Tuesday","2",1,0
"185",185,9,3,1,0,6,0.75,0.25,0,"Democracy and Islam in the Arab Elections","12/6/2011",0,686,0,10.4454612731934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0.477121263742447,0,10,4,2.5,0.397940009832382,6.53087759017944,0.397940009832382,1,"2011","6","12",2011-12-06,"Tuesday","2",1,0
"186",186,0,0,0,1,0,NA,NA,0,"Potpourri","12/6/2011",0,48,0,2.06228566169739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,1,1,0,3.8712010383606,0,0,"2011","6","12",2011-12-06,"Tuesday","2",1,1
"187",187,11,16,0,1,-5,0.407407402992249,0.592592597007751,1,"Voters are Not Fools: A Response to the 2011 Russian Parliamentary Elections","12/5/2011",0,802,0,14.1227827072144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6875,-0.162727296352386,0,12,17,0.705882370471954,-0.151267662644386,6.68710851669312,-0.151267662644386,1,"2011","5","12",2011-12-05,"Monday","1",1,0
"188",188,6,10,0,1,-4,0.375,0.625,1,"The Tea Party's Lessons for #OWS","12/5/2011",2,394,0,12.3836631774902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.600000023841858,-0.221848726272583,1,7,11,0.636363625526428,-0.196294650435448,5.97635078430176,-0.196294650435448,1,"2011","5","12",2011-12-05,"Monday","1",1,0
"189",189,1,0,1,0,1,1,0,0,"Vanessa Williamson Guestblogging","12/5/2011",0,56,0,6.16599988937378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,2,1,2,0.30103000998497,4.02535152435303,0.30103000998497,0,"2011","5","12",2011-12-05,"Monday","1",1,0
"190",190,17,31,0,1,-14,0.354166656732559,0.645833313465118,8,"Why doesn't the President use the pardon power to adopt the DREAM Act?","12/5/2011",0,535,0,13.2629375457764,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.548387110233307,-0.260912775993347,0,18,32,0.5625,-0.249877467751503,6.28226661682129,-0.249877467751503,1,"2011","5","12",2011-12-05,"Monday","1",1,0
"191",191,3,0,1,0,3,1,0,0,"Graphiti: Income Inequality Edition","12/5/2011",1,257,0,13.4945812225342,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,4,1,4,0.60206001996994,5.54907608032227,0.60206001996994,0,"2011","5","12",2011-12-05,"Monday","1",1,0
"192",192,2,0,1,0,2,1,0,0,"Timing is everything","12/5/2011",0,10,0,5.86409091949463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,2.30258512496948,0.477121263742447,0,"2011","5","12",2011-12-05,"Monday","1",1,0
"193",193,3,0,1,0,3,1,0,3,"Madisonianism or Opportunism?","12/5/2011",0,345,0,11.721116065979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,4,1,4,0.60206001996994,5.84354448318481,0.60206001996994,0,"2011","5","12",2011-12-05,"Monday","1",1,0
"194",194,8,0,1,0,8,1,0,0,"Blogging at Behind the Numbers","12/5/2011",0,83,0,8.15951251983643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,9,1,9,0.954242527484894,4.4188404083252,0.954242527484894,0,"2011","5","12",2011-12-05,"Monday","1",1,2
"195",195,9,4,1,0,5,0.692307710647583,0.307692319154739,2,"Congress in Action","12/3/2011",1,15,0,7.57000017166138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.25,0.352182507514954,1,10,5,2,0.30103000998497,2.70805025100708,0.30103000998497,1,"2011","3","12",2011-12-03,"Saturday","6",0,0
"196",196,1,0,1,0,1,1,0,2,"Niall Ferguson offers to give away all his money and resign his tenured job","12/3/2011",0,23,0,1.72108697891235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,2,1,2,0.30103000998497,3.13549423217773,0.30103000998497,0,"2011","3","12",2011-12-03,"Saturday","6",0,1
"197",197,2,0,1,0,2,1,0,0,"Fun with PAC Names, Part II","12/2/2011",0,49,0,5.36233329772949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,3.89182019233704,0.477121263742447,0,"2011","2","12",2011-12-02,"Friday","5",1,0
"198",198,18,5,1,0,13,0.782608687877655,0.217391297221184,1,"Egypt's Elections in Comparative Perspective: Looking to the Future","12/2/2011",0,872,0,13.0237874984741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.59999990463257,0.556302487850189,0,19,6,3.16666674613953,0.5006023645401,6.7707896232605,0.5006023645401,1,"2011","2","12",2011-12-02,"Friday","5",1,0
"199",199,2,2,0,1,0,0.5,0.5,0,"Donate Your Data to Science!","12/2/2011",0,56,0,6.95120668411255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,1,0,4.02535152435303,0,1,"2011","2","12",2011-12-02,"Friday","5",1,1
"200",200,29,26,1,0,3,0.527272701263428,0.47272726893425,1,"Did Race Cost Obama in 2008?","12/1/2011",0,624,0,10.8618574142456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.11538457870483,0.0474246367812157,0,30,27,1.11111116409302,0.0457575097680092,6.43615055084229,0.0457575097680092,1,"2011","1","12",2011-12-01,"Thursday","4",1,0
"201",201,1,0,1,0,1,1,0,0,"Potpourri","12/1/2011",0,99,0,5.31719541549683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,2,1,2,0.30103000998497,4.59511995315552,0.30103000998497,0,"2011","1","12",2011-12-01,"Thursday","4",1,0
"202",202,11,1,1,0,10,0.916666686534882,0.0833333358168602,4,"Lamentably common misunderstanding of meritocracy","12/1/2011",0,204,0,11.3054971694946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,1.04139268398285,0,12,2,6,0.778151273727417,5.31812000274658,0.778151273727417,1,"2011","1","12",2011-12-01,"Thursday","4",1,0
"203",203,28,9,1,0,19,0.756756782531738,0.243243247270584,5,"Can Google Search Behavior Predict Political Behavior?","12/1/2011",0,212,0,10.9065523147583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.11111116409302,0.492915540933609,0,29,10,2.90000009536743,0.462398022413254,5.35658645629883,0.462398022413254,1,"2011","1","12",2011-12-01,"Thursday","4",1,1
"204",204,4,0,1,0,4,1,0,1,"Does Retail Politics Work?","11/30/2011",0,67,0,11.1099643707275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,5,1,5,0.698970019817352,4.20469284057617,0.698970019817352,0,"2011","30","11",2011-11-30,"Wednesday","3",1,0
"205",205,2,0,1,0,2,1,0,0,"Happy Xmas, War Is(n't) Over","11/30/2011",0,97,0,12.1792497634888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,3,1,3,0.477121263742447,4.57471084594727,0.477121263742447,0,"2011","30","11",2011-11-30,"Wednesday","3",1,0
"206",206,0,4,0,1,-4,0,1,3,"Graphiti: Growing Gender Gap in GOP Attitudes toward Herman Cain","11/30/2011",1,6,0,4.2649998664856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,5,0.200000002980232,-0.698970019817352,1.7917594909668,-0.698970019817352,0,"2011","30","11",2011-11-30,"Wednesday","3",1,0
"207",207,7,0,1,0,7,1,0,0,"Racially Charged Searches and the Obama Vote","11/30/2011",0,302,0,13.6590785980225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,8,1,8,0.903090000152588,5.71042680740356,0.903090000152588,0,"2011","30","11",2011-11-30,"Wednesday","3",1,0
