Landing Page,Visits,Pages/Visit,Avg Time On,% New Visits,Bounce Rate,Year,Month,Day,Title
/2010/09/spin_and_the_economy.html,81,1.31,0:01:23,68.75%,75.00%,2010,09,NA,Spin And The Economy
/2010/12/the_red-state_blue-state_war_i.html,81,1.25,0:01:30,68.75%,81.25%,2010,12,NA,The_red State_blue State_war_i
/2011/01/public_opinion_jews_and_jesus.html,81,1.31,0:00:39,81.25%,75.00%,2011,01,NA,Public Opinion Jews And Jesus
/2011/04/upper-income_people_still_dont.html,81,1.12,0:01:54,87.50%,87.50%,2011,04,NA,Upper Income_people_still_don
/blog/2008/12/09/bcs_declares_germany_winner_of/,81,1.12,0:00:18,100.00%,93.75%,2008,12,09,Bcs Declares Germany Winner Of
/blog/2010/09/28/the_nrc_rankings_of_political/,81,1.19,0:00:02,87.50%,87.50%,2010,09,28,The Nrc Rankings Of Political
/blog/2011/06/23/the-lasting-effects-of-the-vietnam-draft-lottery/,81,1.19,0:00:39,93.75%,81.25%,2011,06,23,The Lasting Effects Of The Vietnam Draft Lottery
/blog/2011/07/28/noooooooooooooooo/,81,1.75,0:00:51,100.00%,50.00%,2011,07,28,Noooooooooooooooo
/blog/2011/11/27/gop-horse-race-whats-happened-to-ron-paul/,81,1.25,0:00:34,93.75%,75.00%,2011,11,27,Gop Horse Race Whats Happened To Ron Paul
/blog/2011/11/28/more-on-mandatory-voting-which-does-not-necessarily-make-electorate-less-informed/,81,1.25,0:00:54,87.50%,43.75%,2011,11,28,More On Mandatory Voting Which Does Not Necessarily Make Electorate Less Informed
/blog/2011/12/09/the-beginning-of-the-end-of-the-putin-regime-as-we-have-known-it/,81,1.31,0:00:42,81.25%,75.00%,2011,12,09,The Beginning Of The End Of The Putin Regime As We Have Known It
/blog/2011/12/22/michelle-bachmann-venn-diagram/,81,1.06,0:00:13,87.50%,93.75%,2011,12,22,Michelle Bachmann Venn Diagram
/blog/2012/01/09/a-new-solidarity-movement-in-hungary/,81,1.31,0:00:40,81.25%,87.50%,2012,01,09,A New Solidarity Movement In Hungary
/blog/2012/01/13/does-mitt-romney-have-a-wealth-problem/,81,1,0:00:00,75.00%,100.00%,2012,01,13,Does Mitt Romney Have A Wealth Problem
/blog/2012/02/06/why-did-russia-and-china-veto/,81,1.31,0:02:01,87.50%,81.25%,2012,02,06,Why Did Russia And China Veto
/blog/2012/02/13/the-narcotic-of-government-dependency/,81,1.69,0:00:07,50.00%,75.00%,2012,02,13,The Narcotic Of Government Dependency
/2007/12/ken_shepsle_is_the_new_steve_c.html,76,1.27,0:00:23,73.33%,80.00%,2007,12,NA,Ken Shepsle Is The New Steve C
/2008/04/implicit_prejudice_revealed_op.html,76,1.6,0:00:19,66.67%,73.33%,2008,04,NA,Implicit Prejudice Revealed Op
/2008/06/post_90.html,76,1.27,0:00:08,53.33%,93.33%,2008,06,NA,Post 90
/2009/06/correct_model_for_the_iranian_1.html,76,1.2,0:00:09,100.00%,86.67%,2009,06,NA,Correct Model For The Iranian 1
/2009/08/has_healthcare_gotten_obama_in.html,76,1.47,0:02:05,80.00%,73.33%,2009,08,NA,Has Healthcare Gotten Obama In
/2009/12/three_myths_about_political_in/,76,1.47,0:02:42,93.33%,86.67%,2009,12,three_myths_about_political_in,
/2010/01/downsizing_political_theory.html,76,1.13,0:00:08,73.33%,86.67%,2010,01,NA,Downsizing Political Theory
/2010/01/is_obama_not_connecting.html,76,1.07,0:00:00,53.33%,93.33%,2010,01,NA,Is Obama Not Connecting
/2010/03/whats_worse_politically_passin.html,76,1.6,0:00:34,60.00%,73.33%,2010,03,NA,Whats Worse Politically Passin
/2010/03/why_obama_won_turncoat_bush_vo.html,76,2.13,0:00:25,53.33%,66.67%,2010,03,NA,Why Obama Won Turncoat Bush Vo
/2010/07/people_are_happier_when_insula.html,76,1.2,0:00:20,40.00%,80.00%,2010,07,NA,People Are Happier When Insula
/2010/12/call_for_election_reports.html,76,1.73,0:02:35,86.67%,60.00%,2010,12,NA,Call For Election Reports
/2011/01/academia_as_a_meritocracy_some.html,76,1.27,0:00:36,53.33%,73.33%,2011,01,NA,Academia As A Meritocracy Some
/2011/02/how_large_is_egypts_potential_.html,76,1.07,0:00:01,86.67%,93.33%,2011,02,NA,How Large Is Egypts Potential
/2011/03/tea_party_conservatives_are_no.html,76,1.73,0:02:13,66.67%,66.67%,2011,03,NA,Tea Party Conservatives Are No
/blog/2010/09/08/voters_hate_republicans_but_ar/,76,1.27,0:00:46,66.67%,86.67%,2010,09,08,Voters Hate Republicans But Ar
/blog/2011/05/19/the-political-ideologies-of-federal-bureaucrats/,76,2.13,0:01:09,46.67%,60.00%,2011,05,19,The Political Ideologies Of Federal Bureaucrats
/blog/2011/08/24/blogs-vs-real-journalism/,76,1,0:00:00,53.33%,100.00%,2011,08,24,Blogs Vs Real Journalism
/blog/2011/08/30/did-the-killing-of-osama-bin-laden-make-americans-trust-each-other/,76,1.47,0:02:20,86.67%,66.67%,2011,08,30,Did The Killing Of Osama Bin Laden Make Americans Trust Each Other
/blog/2011/10/05/this-week-in-political-science-divisive-primary-edition/,76,1.07,0:00:05,66.67%,93.33%,2011,10,05,This Week In Political Science Divisive Primary Edition
/blog/2011/10/31/redistributing-upwards/,76,1.13,0:00:21,80.00%,86.67%,2011,10,31,Redistributing Upwards
/blog/2011/12/15/silly-science-aquarium-democracy-edition/,76,1.4,0:00:30,66.67%,80.00%,2011,12,15,Silly Science Aquarium Democracy Edition
/blog/2012/01/13/david-brooks-wishes-george-w-bush-could-run-for-a-third-term/,76,1.2,0:00:12,66.67%,80.00%,2012,01,13,David Brooks Wishes George W Bush Could Run For A Third Term
/blog/2012/01/24/is-china-really-not-catching-up/,76,1.07,0:00:00,86.67%,93.33%,2012,01,24,Is China Really Not Catching Up
/2008/07/selfsegregation_and_polarizati.html,71,1.29,0:00:53,64.29%,78.57%,2008,07,NA,Selfsegregation And Polarizati
/2009/01/slavery_and_mistrust_in_africa.html,71,1.14,0:00:45,85.71%,92.86%,2009,01,NA,Slavery And Mistrust In Africa
/2009/03/bed_bath_and_huh.html,71,1.5,0:00:28,64.29%,71.43%,2009,03,NA,Bed Bath And Hu
/2009/04/political_science_research_on.html,71,1.64,0:01:16,64.29%,78.57%,2009,04,NA,Political Science Research On
/2009/06/post_202.html,71,1.07,0:00:28,78.57%,92.86%,2009,06,NA,Post 202
/2009/08/do_you_favor_samesex_marriage.html,71,1.07,0:00:15,85.71%,92.86%,2009,08,NA,Do You Favor Samesex Marriage
/2009/11/quote_of_the_day_7.html,71,1.43,0:01:44,71.43%,78.57%,2009,11,NA,Quote Of The Day 7
/2009/11/what_the_elections_mean_for_th.html,71,1.14,0:00:05,92.86%,85.71%,2009,11,NA,What The Elections Mean For
/2009/12/while_you_were_sleeping_lee_wa.html,71,2.07,0:01:51,64.29%,57.14%,2009,12,NA,While You Were Sleeping Lee Wa
/2010/03/feavered_speculation.html,71,1.5,0:02:34,85.71%,85.71%,2010,03,NA,Feavered Speculation
/2010/03/movie_makers_and_professors_ve.html,71,1.64,0:00:34,78.57%,64.29%,2010,03,NA,Movie Makers And Professors Ve
/2010/08/the_probability_that_health_ca.html,71,1.14,0:00:22,78.57%,92.86%,2010,08,NA,The Probability That Health Ca
/2010/09/things_political_science_can_d.html,71,1.64,0:00:51,78.57%,78.57%,2010,09,NA,Things Political Science Can D
/2010/12/graph_of_the_year.html,71,1.29,0:00:49,57.14%,85.71%,2010,12,NA,Graph Of The Year
/2010/12/more_press_freedom_and_nobel_a.html,71,1.5,0:00:16,64.29%,64.29%,2010,12,NA,More Press Freedom And Nobel A
/2011/01/academically_adrift.html,71,1.36,0:00:19,85.71%,85.71%,2011,01,NA,Academically Adrif
/2011/01/civic_literacy_quiz.html,71,1.57,0:03:16,42.86%,71.43%,2011,01,NA,Civic Literacy Quiz
/2011/02/credentialism_elite_employment.html,71,1.57,0:00:55,42.86%,64.29%,2011,02,NA,Credentialism Elite Employmen
/2011/02/the_empty_bench_vetting_and_wh.html,71,1.29,0:01:56,85.71%,85.71%,2011,02,NA,The Empty Bench Vetting And W
/2011/03/the_american_statistical_assoc.html,71,1.07,0:00:12,64.29%,92.86%,2011,03,NA,The American Statistical Assoc
/blog/2011/01/05/the_parties_really_are_unified/,71,1.21,0:00:08,50.00%,85.71%,2011,01,05,The Parties Really Are Unified
/blog/2011/07/07/are-republican-voters-to-blame-for-gop-intransigence-on-the-budget/,71,1.29,0:02:56,71.43%,78.57%,2011,07,07,Are Republican Voters To Blame For Gop Intransigence On The Budget
/blog/2011/07/25/the-grad-student-rap-2/,71,1.07,0:00:01,85.71%,92.86%,2011,07,25,The Grad Student Rap 2
/blog/2011/08/03/a-modest-proposal/,71,2.14,0:01:03,92.86%,50.00%,2011,08,03,A Modest Proposal
/blog/2011/10/03/do-voter-identification-laws-depress-turnout-redux/,71,3.29,0:04:23,71.43%,64.29%,2011,10,03,Do Voter Identification Laws Depress Turnout Redux
/blog/2011/10/03/why-does-congress-flail-voters-reward-positions-more-than-success/,71,2.29,0:09:18,50.00%,78.57%,2011,10,03,Why Does Congress Flail Voters Reward Positions More Than Success
/blog/2011/11/10/how-violence-in-mexico-is-designed-to-work/,71,3.29,0:08:06,71.43%,57.14%,2011,11,10,How Violence In Mexico Is Designed To Work
/blog/2011/11/17/americans-dont-think-that-using-nuclear-weapons-is-a-taboo/,71,1.43,0:01:06,78.57%,78.57%,2011,11,17,Americans Dont Think That Using Nuclear Weapons Is A Taboo
/blog/2011/12/06/a-first-look-at-egypts-election/,71,1,0:00:00,85.71%,100.00%,2011,12,06,A First Look At Egypts Election
/blog/2011/12/11/irregularities-in-russian-election/,71,1.29,0:00:45,85.71%,71.43%,2011,12,11,Irregularities In Russian Election
/blog/2012/01/23/military-strikes-against-iran‰Ûªs-nuclear-facilities-are-they-likely-and-will-they-work/,71,1.36,0:05:29,64.29%,64.29%,2012,01,23,Military Strikes Against Iran‰Ûªs Nuclear Facilities Are They Likely And Will They Work
/blog/2012/01/26/fred-bergsten-and-jacob-kierkegaard-need-to-read-thomas-schelling/,71,1.14,0:00:12,78.57%,92.86%,2012,01,26,Fred Bergsten And Jacob Kierkegaard Need To Read Thomas Schelling
/2008/02/my_thats_interesting.html,66,1.15,0:00:27,84.62%,84.62%,2008,02,NA,My Thats Interesting
/2008/04/market_economics_101.html,66,1.08,0:00:57,46.15%,92.31%,2008,04,NA,Market Economics 101
/2008/04/post_76.html,66,1.46,0:00:22,61.54%,76.92%,2008,04,NA,Post 76
/2008/06/does_oil_hurt_womens_rights.html,66,1.62,0:01:02,53.85%,84.62%,2008,06,NA,Does Oil Hurt Womens Rights
/2008/06/legitimating_the_eu.html,66,1.69,0:08:13,61.54%,76.92%,2008,06,NA,Legitimating The Eu
/2008/08/the_real_original_maverick_1.html,66,1.08,0:00:13,76.92%,92.31%,2008,08,NA,The Real Original Maverick 1
/2008/10/book_review_the_persuadable_vo.html,66,5.23,0:04:52,84.62%,92.31%,2008,10,NA,Book Review The Persuadable Vo
/2008/11/does_obama_have_a_mandate.html,66,1.54,0:00:58,61.54%,76.92%,2008,11,NA,Does Obama Have A Mandate
/2008/11/post_120.html,66,1.62,0:06:17,23.08%,53.85%,2008,11,NA,Post 120
/2008/11/the_bigot_belt.html,66,1.23,0:00:13,76.92%,76.92%,2008,11,NA,The Bigot Be
/2008/11/truths_and_myths_about_the_200_2.html,66,2.08,0:02:11,69.23%,69.23%,2008,11,NA,Truths And Myths About The 200 2
/2008/12/corruption_smackdown_the_graph.html,66,1.77,0:00:26,84.62%,76.92%,2008,12,NA,Corruption Smackdown The Grap
/2009/01/post_158.html,66,1,0:00:00,92.31%,100.00%,2009,01,NA,Post 158
/2009/04/political_science_irrelevance.html,66,1.08,0:00:44,92.31%,92.31%,2009,04,NA,Political Science Irrelevance
/2009/04/who_was_the_first_president_bo.html,66,1.77,0:02:54,61.54%,69.23%,2009,04,NA,Who Was The First President Bo
/2009/06/are_health_insurance_pacs_buyi.html,66,1.92,0:01:19,53.85%,53.85%,2009,06,NA,Are Health Insurance Pacs Buyi
/2009/06/post_209.html,66,1,0:00:00,46.15%,100.00%,2009,06,NA,Post 209
/2009/06/what_if_we_twittered_the_revol.html,66,1.62,0:01:45,76.92%,69.23%,2009,06,NA,What If We Twittered The Revo
/2009/09/political_anthropology.html,66,1.23,0:00:07,92.31%,84.62%,2009,09,NA,Political Anthropology
/2009/10/post_244.html,66,1,0:00:00,92.31%,100.00%,2009,10,NA,Post 244
/2009/11/more_weekend_frivolity_a_bailo.html,66,1.15,0:00:01,92.31%,84.62%,2009,11,NA,More Weekend Frivolity A Bailo
/2009/12/what_we_dont_know_about_polari.html,66,1.15,0:00:10,76.92%,84.62%,2009,12,NA,What We Dont Know About Polari
/2010/01/please_dont_tell_me_what_the_m.html,66,1.23,0:01:54,61.54%,84.62%,2010,01,NA,Please Dont Tell Me What The
/2010/02/friends_genes_and_ideology.html,66,1.31,0:00:05,76.92%,92.31%,2010,02,NA,Friends Genes And Ideology
/2010/02/perry_v_schwarzenegger_guest_b.html,66,1.31,0:00:25,61.54%,84.62%,2010,02,NA,Perry V Schwarzenegger Guest B
/2010/02/transparency_in_polling_more_o.html,66,1.08,0:00:23,76.92%,92.31%,2010,02,NA,Transparency In Polling More O
/2010/04/how_the_kyrgyz_events_could_ha.html,66,1.15,0:00:37,92.31%,84.62%,2010,04,NA,How The Kyrgyz Events Could Ha
/2010/04/the_ideologies_of_supreme_cour.html,66,1.31,0:00:21,69.23%,92.31%,2010,04,NA,The Ideologies Of Supreme Cour
/2010/05/the_other_big_recent_election.html,66,2.15,0:00:26,69.23%,76.92%,2010,05,NA,The Other Big Recent Election
/2010/06/political_scientists_and_journ.html,66,1.23,0:00:51,53.85%,76.92%,2010,06,NA,Political Scientists And Journ
/2010/07/annals_of_bad_graphs_dc_heat_w_1.html,66,1.38,0:00:32,92.31%,84.62%,2010,07,NA,Annals Of Bad Graphs Dc Heat W 1
/2010/07/the_limits_of_nudges.html,66,2.15,0:05:15,76.92%,69.23%,2010,07,NA,The Limits Of Nudges
/2010/07/the_politics_of_the_icj_decisi.html,66,1.38,0:00:22,84.62%,69.23%,2010,07,NA,The Politics Of The Icj Decisi
/2010/08/forget_about_economics_is_the.html,66,1.23,0:00:15,61.54%,76.92%,2010,08,NA,Forget About Economics Is The
/2010/11/a_prediction_that_the_democrat.html,66,1.69,0:00:38,84.62%,84.62%,2010,11,NA,A Prediction That The Democra
/2010/11/poli_sci_plagiarism_update.html,66,1.54,0:01:51,61.54%,53.85%,2010,11,NA,Poli Sci Plagiarism Update
/2010/12/why_work.html,66,1.08,0:00:09,69.23%,92.31%,2010,12,NA,Why Work
/2011/01/better_titles.html,66,1.08,0:00:04,84.62%,92.31%,2011,01,NA,Better Titles
/2011/01/southern_sudan_referendum_on_s.html,66,1.15,0:01:12,100.00%,84.62%,2011,01,NA,Southern Sudan Referendum On S
/2011/03/data_visualizations_in_everyth.html,66,1.38,0:00:09,53.85%,84.62%,2011,03,NA,Data Visualizations In Every
/2011/03/does_it_feel_like_cheating_whe.html,66,2.08,0:02:46,84.62%,53.85%,2011,03,NA,Does It Feel Like Cheating Whe
/2011/05/billionaires-role-in-hiring-decisions-at-florida-state-university-raises-questions/,66,1.15,0:00:18,76.92%,84.62%,2011,05,billionaires-role-in-hiring-decisions-at-florida-state-university-raises-questions,
/blog/2009/01/12/maps_1/,66,1.08,0:00:04,100.00%,92.31%,2009,01,12,Maps 1
/blog/2011/01/26/will_2011_be_1989/,66,1.38,0:00:07,92.31%,69.23%,2011,01,26,Will 2011 Be 1989
/blog/2011/04/15/partisans_say_they_hate_partis/,66,1,0:00:00,84.62%,100.00%,2011,04,15,Partisans Say They Hate Partis
/blog/2011/05/16/the-political-ideologies-of-cabinet-officials/,66,2.15,0:01:51,61.54%,76.92%,2011,05,16,The Political Ideologies Of Cabinet Officials
/blog/2011/06/14/how-conservative-are-the-gop-presidential-candidates/,66,1.69,0:01:39,69.23%,69.23%,2011,06,14,How Conservative Are The Gop Presidential Candidates
/blog/2011/06/24/we-take-money-from-poor-people-in-rich-countries-and-give-it-to-rich-people-in-poor-countries/,66,1.54,0:00:44,84.62%,69.23%,2011,06,24,We Take Money From Poor People In Rich Countries And Give It To Rich People In Poor Countries
/blog/2011/07/01/athens-vs-madrid-on-the-different-forms-protests-take/,66,1,0:00:00,76.92%,100.00%,2011,07,01,Athens Vs Madrid On The Different Forms Protests Take
/blog/2011/07/02/do-academic-economists-really-not-talk-about-economic-factors-when-they-talk-about-academic-jobs-in-economics/,66,1.46,0:00:39,92.31%,69.23%,2011,07,02,Do Academic Economists Really Not Talk About Economic Factors When They Talk About Academic Jobs In Economics
/blog/2011/07/05/the-importance-of-the-invisible-primary/,66,1.46,0:02:11,76.92%,61.54%,2011,07,05,The Importance Of The Invisible Primary
/blog/2011/07/24/why-dont-people-hedge-their-vacations/,66,1,0:00:00,84.62%,100.00%,2011,07,24,Why Dont People Hedge Their Vacations
/blog/2011/09/16/the-palestine-vote-who-will-vote-how/,66,1.15,0:00:13,76.92%,84.62%,2011,09,16,The Palestine Vote Who Will Vote How
/blog/2011/11/29/predicting-the-results-of-egypts-elections-why-the-electoral-rules-do-not-actually-favor-the-muslim-brotherhood/,66,1,0:00:00,76.92%,100.00%,2011,11,29,Predicting The Results Of Egypts Elections Why The Electoral Rules Do Not Actually Favor The Muslim Brotherhood
/blog/2011/11/29/thinking-with-models/,66,1.08,0:00:29,92.31%,92.31%,2011,11,29,Thinking With Models
/blog/2011/12/01/can-google-search-behavior-predict-political-behavior/,66,1.23,0:00:20,69.23%,76.92%,2011,12,01,Can Google Search Behavior Predict Political Behavior
/blog/2011/12/31/how-to-parent-like-a-social-scientist/,66,1.46,0:04:25,92.31%,76.92%,2011,12,31,How To Parent Like A Social Scientist
/2008/01/caitlin_flanagan_sounds_like_a.html,61,1.33,0:00:50,33.33%,83.33%,2008,01,NA,Caitlin Flanagan Sounds Like A
/2008/02/counting_delegates_under_the_o.html,61,1.5,0:00:22,75.00%,75.00%,2008,02,NA,Counting Delegates Under The O
/2008/02/newsweek_goes_neuropolitical_1.html,61,1.33,0:02:10,58.33%,75.00%,2008,02,NA,Newsweek Goes Neuropolitical 1
/2008/02/post_58.html,61,1.08,0:00:02,91.67%,91.67%,2008,02,NA,Post 58
/2008/03/what_is_the_median_income_in_t.html,61,1.25,0:00:05,66.67%,75.00%,2008,03,NA,What Is The Median Income In
/2008/04/post_82.html,61,1.58,0:00:15,75.00%,91.67%,2008,04,NA,Post 82
/2008/06/post_87.html,61,1.92,0:00:18,75.00%,83.33%,2008,06,NA,Post 87
/2008/07/theory_politics_and_the_league.html,61,1.42,0:00:25,66.67%,66.67%,2008,07,NA,Theory Politics And The League
/2008/11/political_science_is_getting_a.html,61,1.67,0:04:24,83.33%,33.33%,2008,11,NA,Political Science Is Getting A
/2009/01/this_week_a_colloquium_on_the.html,61,1.67,0:02:32,66.67%,66.67%,2009,01,NA,This Week A Colloquium On The
/2009/02/i_live_in_ward_3.html,61,1.17,0:00:05,83.33%,91.67%,2009,02,NA,I Live In Ward 3
/2009/03/whats_wrong_with_international.html,61,1.25,0:01:35,91.67%,83.33%,2009,03,NA,Whats Wrong With Internationa
/2009/06/the_homosexual_in_america.html,61,1.25,0:00:05,75.00%,91.67%,2009,06,NA,The Homosexual In America
/2009/08/post_224.html,61,1.17,0:00:20,100.00%,91.67%,2009,08,NA,Post 224
/2009/09/john_edwards_dan_quayle_dick_c.html,61,1.58,0:01:38,66.67%,66.67%,2009,09,NA,John Edwards Dan Quayle Dick C
/2009/10/getting_into_the_weeds_what_do_1.html,61,1.17,0:00:02,58.33%,91.67%,2009,10,NA,Getting Into The Weeds What Do 1
/2009/10/heteroskedastilicious.html,61,1.58,0:03:17,66.67%,75.00%,2009,10,NA,Heteroskedastilicious
/2009/10/politics_everywhere_bloody_in.html,61,1,0:00:00,83.33%,100.00%,2009,10,NA,Politics Everywhere Bloody In
/2010/01/calculating_the_probablity_of.html,61,1.17,0:00:15,75.00%,91.67%,2010,01,NA,Calculating The Probablity Of
/2010/01/racism_and_soccer.html,61,1.17,0:00:48,83.33%,83.33%,2010,01,NA,Racism And Soccer
/2010/01/the_obama_sotu_presidency_rese.html,61,1.5,0:00:13,75.00%,83.33%,2010,01,NA,The Obama Sotu Presidency Rese
/2010/02/is_the_process_driving_opinion.html,61,1.25,0:00:05,91.67%,83.33%,2010,02,NA,Is The Process Driving Opinion
/2010/03/heatlh_care_the_political_impl.html,61,1,0:00:00,66.67%,100.00%,2010,03,NA,Heatlh Care The Political Imp
/2010/03/will_the_toptwo_primary_end_po.html,61,1.5,0:00:19,91.67%,83.33%,2010,03,NA,Will The Toptwo Primary End Po
/2010/04/things_i_learned_from_the_mick.html,61,1.08,0:00:28,58.33%,83.33%,2010,04,NA,Things I Learned From The Mick
/2010/04/who_are_the_liberal_democrats_1.html,61,2.33,0:08:47,75.00%,66.67%,2010,04,NA,Who Are The Liberal Democrats 1
/2010/05/welcome_to_the_new_senate.html,61,1.25,0:00:32,66.67%,75.00%,2010,05,NA,Welcome To The New Senate
/2010/06/becoming_an_insurgent.html,61,1.42,0:01:03,25.00%,66.67%,2010,06,NA,Becoming An Insurgen
/2010/06/on_pollster_ratings.html,61,1.08,0:00:15,75.00%,91.67%,2010,06,NA,On Pollster Ratings
/2010/07/political_theory_everywhere_no.html,61,1.08,0:00:02,58.33%,91.67%,2010,07,NA,Political Theory Everywhere No
/2010/08/bleg_help_name_a_new_political.html,61,1.08,0:00:01,41.67%,91.67%,2010,08,NA,Bleg Help Name A New Politica
/2010/10/the_most_quoted_professor_in_t.html,61,1.67,0:02:16,58.33%,58.33%,2010,10,NA,The Most Quoted Professor In
/2010/11/do_democrats_understand_politi.html,61,1,0:00:00,75.00%,100.00%,2010,11,NA,Do Democrats Understand Politi
/2010/11/the_snake_in_your_thesis_defen.html,61,1.33,0:00:12,75.00%,83.33%,2010,11,NA,The Snake In Your Thesis Defen
/2011/01/initial_thoughts_on_tunisias_j.html,61,1.08,0:00:01,75.00%,91.67%,2011,01,NA,Initial Thoughts On Tunisias J
/2011/02/unions_and_fiscal_outcomes_rou.html,61,1.58,0:01:11,33.33%,66.67%,2011,02,NA,Unions And Fiscal Outcomes Rou
/2011/03/tenure_for_teachers_how_much_i.html,61,1.17,0:00:03,66.67%,83.33%,2011,03,NA,Tenure For Teachers How Much I
